OTU,F4_GI_1,F4_GI_2,F4_GI_3,F4_GI_4,F4_HG_1,F4_HG_2,F4_HG_3,F5_GI_1,F5_GI_2,F5_GI_3,F5_GI_4,F5_HG_1,F5_HG_2,F5_HG_3,F6_GI_1,F6_GI_3,F6_GI_4,F6_HG_1,F6_HG_2,F6_HG_3,F7_GI_2,F7_GI_3,F7_GI_4,F7_HG_1,F7_HG_2,F7_HG_3,F8_GI_1,F8_GI_2,F8_GI_3,F8_GI_4,F8_HG_1,F8_HG_2,F8_HG_3,Species,Gut_SubSection,Gut_SubSection.padjust,Species.padjust,Kingdom,Phylum,Class,Order,Family,Genus,Family_OTU
Otu00448,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.017342494,0.253748067,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.228190708,0.37423276,-0.167948361,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.559523615,-0.469160095,2.332109031,2.663441939,2.934532499,-0.559523615,-0.559523615,-0.559523615,0.253748067,1.639322043,0.916413882,0.705565668,0.179191967,0.001424784,0.005939462,0.400002714,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00448
Otu00452,-0.499173881,-0.499173881,-0.499173881,-0.499173881,0.387819707,0.303344128,0.387819707,-0.245747141,-0.499173881,-0.076795982,0.514533077,2.879849312,2.774254837,3.175513841,-0.499173881,-0.499173881,0.028798493,0.324463022,-0.266866036,-0.203509351,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,-0.499173881,0.729603152,0.012757721,0.033825069,0.844886595,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenellaceae Otu00452
Otu00455,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.07957343,-0.047549977,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.303737606,0.048520384,0.112567292,0.27268456,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.591948688,-0.591948688,1.265411623,1.521599252,2.226115232,-0.591948688,-0.591948688,-0.591948688,0.144590745,1.777786881,1.841833788,3.058725026,0.367229784,0.000501398,0.002460759,0.609407698,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Lachnospiraceae Otu00455
Otu00456,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.369172973,-0.732835901,0.358152884,0.115710932,-0.732835901,-0.12673102,0.297542396,2.176467525,0.843036788,1.873415085,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.732835901,-0.732835901,0.7824263,1.934025573,1.994636061,-0.732835901,-0.732835901,-0.732835901,-0.187341508,0.600594836,1.267310204,1.630973132,0.400029346,0.000175794,0.001086154,0.641580291,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00456
Otu00458,-0.59852996,-0.59852996,-0.59852996,-0.59852996,2.349042271,1.853188998,2.927537755,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,-0.59852996,0.475818797,1.054314281,2.183757847,-0.59852996,-0.59852996,-0.59852996,0.117702544,0.227892161,0.420723989,-0.59852996,-0.59852996,-0.59852996,-0.59852996,0.200344757,0.751292837,0.007512928,0.879466006,3.55E-05,0.000288694,0.888042758,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,Rhodospirillales_unclassified Otu00458
Otu00461,-0.4582885,-0.4582885,-0.4582885,-0.4582885,0.002660601,-0.238788928,-0.326588757,-0.4582885,-0.4582885,-0.4582885,-0.282688843,0.222160173,0.002660601,0.375809873,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.4582885,-0.326588757,-0.085139228,0.112410387,-0.4582885,-0.414388586,-0.348538714,0.178260258,3.558553664,3.185404392,2.175706362,0.522987569,0.000705659,0.00332188,0.743136341,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_ge,Family_XIII Otu00461
Otu00463,-0.46929113,-0.46929113,-0.46929113,-0.46929113,0.677864966,0.199883259,0.716103502,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.14426357,0.046929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.46929113,3.297204719,2.570672525,2.933938622,-0.46929113,-0.46929113,-0.46929113,-0.46929113,-0.010428692,0.142525454,-0.106025033,0.056694832,0.000614711,0.002974685,0.214959981,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,Clostridiales_unclassified Otu00463
Otu00465,-0.555893377,-0.555893377,0.118071498,0.749913569,1.107957409,1.592369663,-0.303156549,-0.555893377,0.054887291,0.307624119,0.075948693,-0.324217951,-0.408463561,-0.471647768,-0.555893377,-0.555893377,-0.555893377,-0.555893377,-0.555893377,-0.555893377,-0.555893377,0.286562717,1.38175564,-0.555893377,-0.49270917,-0.555893377,-0.555893377,-0.555893377,1.508124054,4.161860751,-0.534831975,-0.534831975,-0.49270917,0.108351643,0.008237945,0.024258117,0.297537051,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00465
Otu00467,-0.766925342,-0.766925342,-0.766925342,-0.766925342,1.212812169,0.4637223,0.677747977,-0.766925342,-0.766925342,-0.071341892,0.089177365,1.373331426,1.052292911,1.854889199,-0.766925342,-0.766925342,-0.766925342,-0.766925342,-0.766925342,-0.766925342,-0.766925342,-0.766925342,-0.766925342,2.282940553,0.891773653,1.587357103,-0.766925342,-0.766925342,-0.766925342,-0.445886827,0.784760815,1.854889199,0.196190204,0.101085425,1.23E-05,0.000150338,0.292682485,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00467
Otu00468,-0.636157885,-0.636157885,-0.636157885,-0.636157885,0.36000499,0.36000499,0.876533888,-0.636157885,-0.636157885,-0.636157885,-0.4885782,-0.156523909,-0.267208672,-0.451683279,-0.636157885,-0.636157885,-0.636157885,-0.636157885,-0.636157885,-0.636157885,-0.636157885,-0.636157885,-0.636157885,2.094066291,2.463015504,2.536805346,-0.340998515,-0.636157885,-0.636157885,0.212425304,1.577537393,1.20858818,1.466852629,0.232327159,0.000103066,0.000685787,0.467355797,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00468
Otu00470,-0.609624552,-0.609624552,-0.609624552,-0.609624552,0.976710304,0.255649006,0.183542876,-0.609624552,-0.609624552,-0.609624552,-0.465412293,-0.140934708,-0.176987773,-0.176987773,-0.609624552,-0.609624552,-0.609624552,-0.537518422,-0.609624552,-0.501465357,-0.609624552,-0.609624552,-0.609624552,2.382779836,1.553559343,2.382779836,-0.609624552,-0.609624552,-0.609624552,-0.393306163,1.805930797,2.454885966,0.760391915,0.185270733,8.14E-06,0.000128961,0.405696175,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Victivallaceae Otu00470
Otu00480,-0.577157385,-0.577157385,-0.577157385,-0.577157385,1.535475022,1.3404628,2.96556465,-0.577157385,-0.577157385,-0.479651274,0.170389467,2.088009651,1.730487244,1.99050354,-0.577157385,-0.577157385,-0.577157385,-0.577157385,-0.577157385,-0.577157385,-0.544655348,-0.577157385,-0.577157385,0.365401689,0.560413911,-0.577157385,-0.577157385,-0.577157385,-0.577157385,-0.577157385,0.072883356,-0.577157385,-0.252137014,0.410082783,0.002191513,0.008197444,0.645382458,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00480
Otu00481,-0.742785935,-0.742785935,-0.742785935,-0.742785935,0.415828463,0.705482063,-0.091065336,0.524448563,-0.742785935,-0.127272036,0.596861963,1.936509861,2.696850559,2.15375006,-0.742785935,-0.742785935,-0.742785935,-0.742785935,-0.742785935,-0.742785935,-0.742785935,-0.742785935,-0.525545736,0.017554764,0.126174863,0.234794963,-0.742785935,-0.742785935,-0.742785935,-0.742785935,1.248582562,1.502029461,1.212375862,0.34932491,1.24E-05,0.000150338,0.589913705,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenellaceae Otu00481
Otu00492,-0.784673425,-0.646201644,-0.369258082,1.384717808,1.753975891,2.630963836,-0.784673425,-0.784673425,0.646201644,0.553887123,1.384717808,0.276943562,-0.092314521,0.415415343,-0.784673425,-0.784673425,-0.784673425,-0.784673425,-0.784673425,-0.784673425,-0.646201644,-0.784673425,1.70781863,0.092314521,0.04615726,-0.553887123,-0.784673425,-0.784673425,-0.784673425,2.169391233,-0.092314521,0.04615726,-0.507729863,0.120054617,0.003149829,0.011177854,0.315885151,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Rikenellaceae Otu00492
Otu00494,-0.305789866,-0.305789866,0.138587334,2.582661937,-0.139148416,-0.028054116,-0.39836845,-0.39836845,-0.28727415,-0.083601266,-0.102116983,-0.250242716,-0.28727415,-0.324305583,-0.39836845,1.064373168,-0.213211283,-0.39836845,-0.39836845,-0.39836845,-0.39836845,-0.268758433,-0.06508555,-0.39836845,-0.39836845,-0.39836845,-0.39836845,-0.39836845,-0.231727,4.619390772,-0.305789866,-0.1206327,-0.305789866,0.186974576,0.001407542,0.005903144,0.406875492,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Ruminococcaceae Otu00494
Otu00504,-0.739450838,-0.739450838,-0.739450838,-0.739450838,1.239915664,0.250232413,1.54919168,-0.739450838,-0.739450838,-0.739450838,-0.213681611,0.745074039,0.992494851,0.435798023,-0.739450838,-0.739450838,-0.739450838,-0.182754009,-0.739450838,-0.739450838,-0.739450838,-0.739450838,-0.739450838,0.745074039,0.312087616,0.621363632,-0.739450838,-0.739450838,-0.739450838,0.219304811,2.569802533,2.538874931,1.487336477,0.125531597,8.22E-07,4.38E-05,0.325347811,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00504
Otu00509,-0.696922362,-0.696922362,-0.696922362,-0.696922362,0.566728074,0.914231944,2.241064902,-0.096688405,-0.696922362,-0.191462187,0.629910596,1.419692118,1.704013466,1.546057162,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,-0.696922362,0.345589248,2.051517336,1.198553292,1.609239684,0.075648223,0.00213798,0.008081226,0.244619487,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00509
Otu00511,-0.529280387,-0.529280387,-0.529280387,-0.529280387,2.074008587,1.377780141,2.497799816,-0.529280387,-0.529280387,-0.529280387,-0.347655575,-0.075218357,0.045864852,-0.075218357,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.529280387,-0.075218357,1.862112973,2.55834142,1.801571369,0.131560849,0.003458794,0.01208831,0.333480248,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,Clostridiales_unclassified Otu00511
Otu00521,-0.655380832,-0.655380832,-0.655380832,-0.655380832,1.223735684,0.372814998,1.649196027,-0.655380832,-0.655380832,-0.088100374,1.011005513,1.720106085,2.429206657,2.145566428,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,0.337359969,1.791016142,0.83373037,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,-0.655380832,0.337359969,0.516948556,0.001012199,0.004518981,0.740638511,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Ruminococcaceae Otu00521
Otu00523,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.057287498,0.24519049,0.698907473,-0.737862971,-0.737862971,-0.737862971,-0.208526492,1.228243952,1.152624455,1.379482946,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.737862971,-0.737862971,2.211297414,2.135677917,0.850146467,-0.737862971,-0.737862971,-0.737862971,0.169570993,1.152624455,1.757580431,1.303863449,0.105126847,7.87E-06,0.000128961,0.29591558,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00523
Otu00524,-0.674924228,-0.674924228,-0.674924228,-0.674924228,0.015339187,0.337462114,2.086129431,-0.674924228,-0.674924228,-0.214748618,0.935690406,2.500287479,2.362234796,2.316217235,-0.674924228,-0.674924228,-0.674924228,-0.674924228,-0.674924228,-0.674924228,-0.674924228,-0.674924228,-0.674924228,0.521532358,0.61356748,0.567549919,-0.674924228,-0.674924228,-0.674924228,-0.214748618,0.429497236,0.015339187,-0.122713496,0.304509118,6.25E-05,0.000445727,0.54732548,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00524
Otu00532,-0.673314395,-0.673314395,-0.673314395,-0.673314395,0.118948572,0.33502029,0.911211539,-0.673314395,-0.673314395,-0.421230723,0.082936619,1.811510365,2.567761379,2.351689661,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.673314395,0.407044196,1.919546224,1.487402788,-0.673314395,-0.673314395,-0.673314395,-0.673314395,-0.02509924,0.623115915,0.623115915,0.275033706,3.52E-06,9.03E-05,0.520009084,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Ruminococcaceae Otu00532
Otu00533,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.24108165,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.424674599,0.034307773,1.900836086,1.594847838,1.931434911,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.608267547,-0.608267547,0.799278393,2.237423158,2.788202005,-0.608267547,-0.608267547,-0.608267547,-0.118686351,0.46269132,0.370894846,0.829877218,0.440230566,0.001538855,0.006301111,0.672130069,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,GCA-900066225,Ruminococcaceae Otu00533
Otu00536,-0.617001555,-0.617001555,-0.617001555,-0.617001555,0.669927196,1.037621125,1.910894206,-0.617001555,-0.617001555,-0.479116332,-0.157384144,0.072424562,0.532041973,0.118386303,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,2.922052511,2.278588135,1.956855947,-0.617001555,-0.617001555,-0.617001555,-0.617001555,-0.617001555,0.761850678,0.715888937,0.07839142,0.000243813,0.001421187,0.249985541,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00536
Otu00553,-0.553163775,-0.553163775,-0.553163775,-0.553163775,2.107231511,2.35280646,2.35280646,-0.553163775,-0.553163775,-0.553163775,-0.143872193,0.388206865,0.388206865,0.429136023,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,2.475593935,1.20679003,1.165860871,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,-0.553163775,0.478675857,0.00404397,0.0138536,0.712352029,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00553
Otu00561,-0.522300144,-0.522300144,-0.522300144,-0.522300144,-0.522300144,-0.522300144,-0.522300144,-0.061310121,-0.522300144,-0.061310121,0.604564357,2.832682801,3.063177812,2.909514471,-0.522300144,-0.522300144,-0.522300144,-0.317415689,-0.343026246,-0.266194576,-0.522300144,-0.522300144,-0.522300144,-0.061310121,0.01552155,0.348458788,-0.522300144,-0.522300144,-0.522300144,-0.445468473,0.01552155,-0.061310121,0.707006584,0.867875259,0.000246565,0.001421187,0.883190704,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Lachnospiraceae Otu00561
Otu00563,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.150284437,0.046963887,0.272390543,-0.065749441,0.413282203,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,-0.544781085,1.765842139,2.808440423,2.273052115,-0.544781085,-0.544781085,-0.544781085,-0.544781085,0.976848843,0.976848843,2.667548763,0.378284513,0.012089017,0.032590752,0.618848423,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,uncultured,Desulfovibrionaceae Otu00563
Otu00565,-0.603848171,-0.603848171,-0.603848171,-0.603848171,0.593065168,0.366622104,-0.086264024,-0.474452134,-0.603848171,-0.603848171,-0.377405107,-0.021566006,0.204877058,-0.086264024,-0.603848171,-0.603848171,-0.603848171,-0.603848171,-0.603848171,-0.603848171,-0.603848171,-0.603848171,-0.603848171,2.695750762,2.01642157,2.404609679,-0.603848171,-0.603848171,-0.603848171,-0.442103125,1.919374542,1.854676524,0.301924085,0.056979482,4.48E-05,0.000344621,0.214959981,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Victivallaceae Otu00565
Otu00567,-0.594988844,-0.594988844,-0.594988844,-0.594988844,0.174996719,-0.209996063,-0.594988844,0.779985375,-0.594988844,-0.594988844,0.174996719,0.394992594,0.339993625,0.779985375,-0.099998125,-0.594988844,-0.594988844,0.614988469,-0.264995031,-0.319994,-0.594988844,-0.594988844,-0.594988844,3.639931752,2.209958564,2.37495547,-0.594988844,-0.594988844,-0.594988844,-0.594988844,-0.319994,-0.484990907,-0.264995031,0.454700974,0.000351862,0.001932449,0.684028422,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00567
Otu00569,-0.617286872,-0.617286872,-0.617286872,-0.617286872,-0.019507937,-0.479337887,-0.617286872,-0.617286872,-0.617286872,-0.341388902,-0.525320882,-0.203439917,0.210407038,0.578270998,-0.617286872,-0.617286872,-0.433354892,-0.295405907,-0.433354892,0.256390033,-0.617286872,-0.617286872,-0.617286872,1.130066938,2.049726838,3.015369733,-0.617286872,-0.617286872,-0.617286872,-0.617286872,1.727845873,2.095709833,1.543913893,0.566619949,8.57E-05,0.000575479,0.775072506,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansiaceae Otu00569
Otu00570,-0.671689565,-0.671689565,-0.671689565,-0.671689565,0.328269336,0.328269336,0.494929153,-0.671689565,-0.671689565,-0.588359657,0.036614657,2.244857231,2.328187139,2.578176865,-0.671689565,-0.671689565,-0.671689565,-0.671689565,-0.671689565,-0.671689565,-0.671689565,-0.671689565,-0.671689565,0.036614657,0.536594107,1.661547872,-0.671689565,-0.671689565,-0.671689565,-0.213375069,0.369934291,0.328269336,1.619882917,0.204810001,5.56E-06,0.00010995,0.430785776,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Ruminococcaceae Otu00570
Otu00571,-0.677912719,-0.677912719,-0.677912719,-0.677912719,0.086567991,0.006096337,1.132699489,0.006096337,-0.677912719,-0.677912719,-0.436497758,0.408454606,0.368218779,0.448690433,-0.677912719,-0.677912719,-0.677912719,-0.677912719,-0.677912719,-0.677912719,-0.677912719,-0.677912719,-0.677912719,0.73034122,1.615529411,1.414350277,-0.677912719,-0.677912719,-0.677912719,-0.114611143,1.856944372,1.293642796,3.385905792,0.133377293,2.84E-05,0.000239386,0.335648826,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Ruminococcaceae Otu00571
Otu00575,-0.47353455,-0.47353455,-0.47353455,-0.47353455,0.468496948,0.025188008,0.246842478,-0.47353455,-0.47353455,-0.141052845,0.911805888,2.491093987,3.710193572,2.435680369,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,0.136015243,0.108308434,0.025188008,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,-0.47353455,0.7202327,0.008809324,0.025506495,0.84047391,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenellaceae Otu00575
Otu00576,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.537032779,-0.346813655,0.001921405,0.001921405,-0.537032779,-0.537032779,-0.537032779,-0.378516842,-0.220000906,-0.41022003,-0.156594531,-0.537032779,-0.537032779,-0.537032779,1.650487146,2.823505076,2.886911451,-0.537032779,-0.537032779,-0.537032779,-0.061484969,1.396861647,1.016423399,1.999222206,0.552463062,0.005651989,0.018260533,0.766141161,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Harryflintia,Ruminococcaceae Otu00576
Otu00577,-0.549891349,-0.549891349,-0.549891349,-0.549891349,2.380366248,2.097931781,2.027323164,-0.549891349,-0.549891349,-0.408674115,-0.055631031,-0.549891349,1.038802529,-0.09093534,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.549891349,-0.196848265,2.239149014,1.815497313,1.250628379,0.069782936,0.013145018,0.03445588,0.232162461,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00577
Otu00578,-0.56496041,-0.56496041,-0.56496041,-0.56496041,0.592234361,-0.468527512,0.849388754,-0.56496041,-0.56496041,-0.56496041,0.367224266,0.785100156,0.881533053,1.492274738,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.56496041,-0.532816111,-0.56496041,-0.56496041,-0.56496041,-0.56496041,0.174358471,2.55303661,2.745902405,2.424459414,0.171219145,0.002413749,0.008837643,0.391035144,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Ruminococcaceae Otu00578
Otu00583,-0.498667958,-0.580335664,-0.580335664,-0.580335664,2.931375666,1.869695497,1.992197055,-0.580335664,-0.580335664,-0.580335664,-0.253664842,1.338855412,1.338855412,1.583858528,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,0.930516885,0.971350738,0.563012211,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,-0.580335664,0.566743768,0.00178736,0.007108352,0.775072506,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,uncultured Otu00583
Otu00584,-0.506632421,-0.506632421,-0.506632421,-0.506632421,0.056924991,0.094495485,0.658052897,-0.506632421,-0.506632421,-0.31877995,-0.093356985,0.019354497,0.357488944,0.094495485,-0.506632421,-0.506632421,-0.506632421,-0.206068468,-0.356350444,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,-0.506632421,0.77076438,2.160872663,2.649289086,3.738833416,0.27972035,0.002525104,0.009196694,0.527429106,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00584
Otu00586,-0.587264088,-0.587264088,-0.587264088,-0.587264088,2.461699679,2.002266782,2.252866544,-0.587264088,-0.587264088,-0.587264088,-0.127831192,0.289835078,0.289835078,0.289835078,-0.587264088,-0.587264088,-0.587264088,-0.587264088,-0.587264088,-0.587264088,-0.587264088,-0.587264088,-0.587264088,2.586999559,1.041634363,1.250467497,-0.587264088,-0.587264088,-0.587264088,-0.587264088,0.039235316,-0.044297938,-0.587264088,0.271474889,0.000311868,0.001754574,0.516100613,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00586
Otu00589,-0.668086198,-0.668086198,-0.668086198,-0.668086198,0.476558101,0.128188097,1.720736687,-0.668086198,-0.668086198,-0.668086198,0.377023814,1.272832396,1.372366683,1.770503831,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.668086198,1.173298109,1.820270974,2.865380987,-0.668086198,-0.668086198,-0.668086198,-0.668086198,-0.170414764,0.327256671,0.227722384,0.153706073,1.64E-05,0.000166217,0.364736375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Ruminococcaceae Otu00589
Otu00590,-0.514810843,-0.637032122,-0.637032122,-0.637032122,1.970355167,2.337019005,2.49998071,-0.637032122,-0.637032122,-0.637032122,0.177776406,0.870363655,0.788882802,1.399989198,-0.637032122,-0.311108711,1.970355167,0.992584934,0.218516832,-0.188887431,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.637032122,-0.107406579,0.396656808,0.018546377,0.045672928,0.639395435,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Lachnospiraceae Otu00590
Otu00592,-0.736627808,-0.736627808,-0.736627808,-0.736627808,1.984497303,0.623934748,2.710130666,-0.736627808,-0.736627808,-0.464515297,-0.192402786,1.440272281,1.530976451,0.896047259,-0.736627808,-0.736627808,-0.736627808,-0.736627808,-0.736627808,-0.736627808,-0.736627808,-0.736627808,-0.736627808,1.712384792,0.714638918,0.533230577,-0.736627808,-0.736627808,-0.736627808,-0.192402786,0.805343088,0.533230577,0.623934748,0.046435231,6.04E-06,0.000113021,0.21164498,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rikenellaceae Otu00592
Otu00594,-0.44486114,-0.44486114,0.372464038,0.81256221,0.0581082,0.026672617,-0.507732307,-0.507732307,-0.036198551,0.0581082,0.026672617,-0.350554388,-0.350554388,-0.44486114,-0.507732307,-0.44486114,-0.507732307,-0.507732307,-0.507732307,-0.507732307,-0.507732307,1.724194138,4.804881344,1.06404688,-0.004762967,-0.224812053,-0.507732307,-0.507732307,-0.381989972,-0.099069718,-0.350554388,-0.067634135,-0.224812053,0.041951924,0.009750099,0.02765192,0.21164498,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenellaceae Otu00594
