Tree#,Groups,WScore
1,R1_6_3-R2_14,0.873777
1,BLANK2_1_A-R2_17,0.829329
1,F1_GI-R2_17,0.884703
1,F1_HG-R2_17,0.858434
1,F1_PC-R2_17,0.808738
1,F1_STOM-R2_17,0.853384
1,F2_GI-R2_17,0.87473
1,F2_HG-R2_17,0.854382
1,F2_PC-R2_17,0.808005
1,F3_GI-R2_17,0.882584
1,F3_HG-R2_17,0.81775
1,F3_PC-R2_17,0.838797
1,F3_STOM-R2_17,0.877225
1,F4_GI_1-R2_17,0.867166
1,F4_GI_2-R2_17,0.874484
1,F4_GI_3-R2_17,0.871819
1,F4_GI_4-R2_17,0.854689
1,F4_HG_1-R2_17,0.852835
1,F4_HG_2-R2_17,0.849475
1,F4_HG_3-R2_17,0.850022
1,F4_PC-R2_17,0.861189
1,F4_STOM-R2_17,0.895704
1,F5_GI_1-R2_17,0.851561
1,F5_GI_2-R2_17,0.843991
1,F5_GI_3-R2_17,0.834624
1,F5_GI_4-R2_17,0.826482
1,F5_HG_1-R2_17,0.829265
1,F5_HG_2-R2_17,0.831082
1,F5_HG_3-R2_17,0.828196
1,F5_PC-R2_17,0.849359
1,F5_STOM-R2_17,0.825282
1,F6_GI_1-R2_17,0.837016
1,F6_GI_3-R2_17,0.824341
1,F6_GI_4-R2_17,0.81365
1,F6_HG_1-R2_17,0.83282
1,F6_HG_2-R2_17,0.820581
1,F6_HG_3-R2_17,0.841268
1,F6_PC-R2_17,0.831039
1,F7_GI_2-R2_17,0.856759
1,F7_GI_3-R2_17,0.783009
1,F7_GI_4-R2_17,0.808057
1,F7_HG_1-R2_17,0.857754
1,F7_HG_2-R2_17,0.861464
1,F7_HG_3-R2_17,0.867833
1,F7_STOM-R2_17,0.887122
1,F8_GI_1-R2_17,0.847634
1,F8_GI_2-R2_17,0.839047
1,F8_GI_3-R2_17,0.832788
1,F8_GI_4-R2_17,0.820438
1,F8_HG_1-R2_17,0.857054
1,F8_HG_2-R2_17,0.856295
1,F8_HG_3-R2_17,0.844974
1,F8_STOM-R2_17,0.860372
1,MOCK1_1-R2_17,0.859131
1,MOCK1_3-R2_17,0.857958
1,MOCK2_1-R2_17,0.85859
1,MOCK2_2-R2_17,0.855541
1,MOCK_1-R2_17,0.856905
1,MOCK_2-R2_17,0.857953
1,MOCK_3-R2_17,0.858455
1,NTC3_2-R2_17,0.870134
1,R1_13-R2_17,0.883529
1,R1_22-R2_17,0.892071
1,R1_23-R2_17,0.845906
1,R1_24-R2_17,0.895874
1,R1_25_A-R2_17,0.84597
1,R1_26-R2_17,0.852681
1,R1_33-R2_17,0.819006
1,R1_34_A-R2_17,0.830826
1,R1_35_A-R2_17,0.855563
1,R1_36-R2_17,0.885429
1,R1_39-R2_17,0.864488
1,R1_6_3-R2_17,0.839222
1,R2_14-R2_17,0.217923
1,BLANK2_1_A-R2_18,0.750231
1,F1_GI-R2_18,0.787468
1,F1_HG-R2_18,0.859171
1,F1_PC-R2_18,0.743502
1,F1_STOM-R2_18,0.769289
1,F2_GI-R2_18,0.779411
1,F2_HG-R2_18,0.839179
1,F2_PC-R2_18,0.76103
1,F3_GI-R2_18,0.796398
1,F3_HG-R2_18,0.779222
1,F3_PC-R2_18,0.748951
1,F3_STOM-R2_18,0.78927
1,F4_GI_1-R2_18,0.787405
1,F4_GI_2-R2_18,0.798321
1,F4_GI_3-R2_18,0.800513
1,F4_GI_4-R2_18,0.785102
1,F4_HG_1-R2_18,0.785054
1,F4_HG_2-R2_18,0.781022
1,F4_HG_3-R2_18,0.783521
1,F4_PC-R2_18,0.783472
1,F4_STOM-R2_18,0.82533
1,F5_GI_1-R2_18,0.770164
1,F5_GI_2-R2_18,0.761411
1,F5_GI_3-R2_18,0.75163
1,F5_GI_4-R2_18,0.740107
1,F5_HG_1-R2_18,0.749181
1,F5_HG_2-R2_18,0.751784
1,F5_HG_3-R2_18,0.748475
1,F5_PC-R2_18,0.768401
1,F5_STOM-R2_18,0.736387
1,F6_GI_1-R2_18,0.789878
1,F6_GI_3-R2_18,0.784705
1,F6_GI_4-R2_18,0.756817
1,F6_HG_1-R2_18,0.836895
1,F6_HG_2-R2_18,0.786459
1,F6_HG_3-R2_18,0.825494
1,F6_PC-R2_18,0.818335
1,F7_GI_2-R2_18,0.779092
1,F7_GI_3-R2_18,0.722353
1,F7_GI_4-R2_18,0.761454
1,F7_HG_1-R2_18,0.853676
1,F7_HG_2-R2_18,0.864309
1,F7_HG_3-R2_18,0.87458
1,F7_STOM-R2_18,0.817147
1,F8_GI_1-R2_18,0.766199
1,F8_GI_2-R2_18,0.756532
1,F8_GI_3-R2_18,0.756447
1,F8_GI_4-R2_18,0.777269
1,F8_HG_1-R2_18,0.823156
1,F8_HG_2-R2_18,0.810656
1,F8_HG_3-R2_18,0.824617
1,F8_STOM-R2_18,0.776053
1,MOCK1_1-R2_18,0.808564
1,MOCK1_3-R2_18,0.807485
1,MOCK2_1-R2_18,0.807935
1,MOCK2_2-R2_18,0.804977
1,MOCK_1-R2_18,0.806453
1,MOCK_2-R2_18,0.807389
1,MOCK_3-R2_18,0.807861
1,NTC3_2-R2_18,0.861631
1,R1_13-R2_18,0.829296
1,R1_22-R2_18,0.864337
1,R1_23-R2_18,0.791303
1,R1_24-R2_18,0.883696
1,R1_25_A-R2_18,0.768084
1,R1_26-R2_18,0.764443
1,R1_33-R2_18,0.744317
1,R1_34_A-R2_18,0.826729
1,R1_35_A-R2_18,0.762094
1,R1_36-R2_18,0.809076
1,R1_39-R2_18,0.783854
1,R1_6_3-R2_18,0.75666
1,R2_14-R2_18,0.255809
1,R2_17-R2_18,0.222294
1,BLANK2_1_A-R2_25,0.851607
1,F1_GI-R2_25,0.926173
1,F1_HG-R2_25,0.832698
1,F1_PC-R2_25,0.870678
1,F1_STOM-R2_25,0.897096
1,F2_GI-R2_25,0.919244
1,F2_HG-R2_25,0.817955
1,F2_PC-R2_25,0.857293
1,F3_GI-R2_25,0.843286
1,F3_HG-R2_25,0.761468
1,F3_PC-R2_25,0.769909
1,F3_STOM-R2_25,0.8881
1,F4_GI_1-R2_25,0.896015
1,F4_GI_2-R2_25,0.881794
1,F4_GI_3-R2_25,0.879816
1,F4_GI_4-R2_25,0.862216
1,F4_HG_1-R2_25,0.820209
1,F4_HG_2-R2_25,0.818744
1,F4_HG_3-R2_25,0.819234
1,F4_PC-R2_25,0.868741
1,F4_STOM-R2_25,0.927508
1,F5_GI_1-R2_25,0.866598
1,F5_GI_2-R2_25,0.874313
1,F5_GI_3-R2_25,0.847024
1,F5_GI_4-R2_25,0.841127
1,F5_HG_1-R2_25,0.814928
1,F5_HG_2-R2_25,0.814275
1,F5_HG_3-R2_25,0.815578
1,F5_PC-R2_25,0.827344
1,F5_STOM-R2_25,0.858435
1,F6_GI_1-R2_25,0.731139
1,F6_GI_3-R2_25,0.79228
1,F6_GI_4-R2_25,0.788232
1,F6_HG_1-R2_25,0.776005
1,F6_HG_2-R2_25,0.766417
1,F6_HG_3-R2_25,0.77594
1,F6_PC-R2_25,0.772247
1,F7_GI_2-R2_25,0.902141
1,F7_GI_3-R2_25,0.811872
1,F7_GI_4-R2_25,0.812016
1,F7_HG_1-R2_25,0.825111
1,F7_HG_2-R2_25,0.822654
1,F7_HG_3-R2_25,0.825363
1,F7_STOM-R2_25,0.918958
1,F8_GI_1-R2_25,0.888188
1,F8_GI_2-R2_25,0.877305
1,F8_GI_3-R2_25,0.868645
1,F8_GI_4-R2_25,0.830386
1,F8_HG_1-R2_25,0.830143
1,F8_HG_2-R2_25,0.82775
1,F8_HG_3-R2_25,0.821264
1,F8_STOM-R2_25,0.817504
1,MOCK1_1-R2_25,0.884653
1,MOCK1_3-R2_25,0.883533
1,MOCK2_1-R2_25,0.884164
1,MOCK2_2-R2_25,0.881471
1,MOCK_1-R2_25,0.882591
1,MOCK_2-R2_25,0.883554
1,MOCK_3-R2_25,0.884004
1,NTC3_2-R2_25,0.872518
1,R1_13-R2_25,0.61657
1,R1_22-R2_25,0.916709
1,R1_23-R2_25,0.542898
1,R1_24-R2_25,0.758996
1,R1_25_A-R2_25,0.650305
1,R1_26-R2_25,0.645287
1,R1_33-R2_25,0.786874
1,R1_34_A-R2_25,0.788001
1,R1_35_A-R2_25,0.911966
1,R1_36-R2_25,0.924832
1,R1_39-R2_25,0.838361
1,R1_6_3-R2_25,0.780251
1,R2_14-R2_25,0.604979
1,R2_17-R2_25,0.605427
1,R2_18-R2_25,0.618982
1,BLANK2_1_A-R2_26,0.890119
1,F1_GI-R2_26,0.920358
1,F1_HG-R2_26,0.839088
1,F1_PC-R2_26,0.867973
1,F1_STOM-R2_26,0.887862
1,F2_GI-R2_26,0.914592
1,F2_HG-R2_26,0.830502
1,F2_PC-R2_26,0.899041
1,F3_GI-R2_26,0.878395
1,F3_HG-R2_26,0.848351
1,F3_PC-R2_26,0.758602
1,F3_STOM-R2_26,0.881129
1,F4_GI_1-R2_26,0.891922
1,F4_GI_2-R2_26,0.88263
1,F4_GI_3-R2_26,0.87887
1,F4_GI_4-R2_26,0.864446
1,F4_HG_1-R2_26,0.838383
1,F4_HG_2-R2_26,0.836237
1,F4_HG_3-R2_26,0.832741
1,F4_PC-R2_26,0.901321
1,F4_STOM-R2_26,0.921888
1,F5_GI_1-R2_26,0.866072
1,F5_GI_2-R2_26,0.86279
1,F5_GI_3-R2_26,0.867947
1,F5_GI_4-R2_26,0.820619
1,F5_HG_1-R2_26,0.8257
1,F5_HG_2-R2_26,0.827389
1,F5_HG_3-R2_26,0.826175
1,F5_PC-R2_26,0.886703
1,F5_STOM-R2_26,0.844936
1,F6_GI_1-R2_26,0.781876
1,F6_GI_3-R2_26,0.830693
1,F6_GI_4-R2_26,0.856618
1,F6_HG_1-R2_26,0.847323
1,F6_HG_2-R2_26,0.795471
1,F6_HG_3-R2_26,0.82253
1,F6_PC-R2_26,0.817717
1,F7_GI_2-R2_26,0.894061
1,F7_GI_3-R2_26,0.780337
1,F7_GI_4-R2_26,0.779445
1,F7_HG_1-R2_26,0.87536
1,F7_HG_2-R2_26,0.871797
1,F7_HG_3-R2_26,0.872134
1,F7_STOM-R2_26,0.913357
1,F8_GI_1-R2_26,0.881904
1,F8_GI_2-R2_26,0.878938
1,F8_GI_3-R2_26,0.861095
1,F8_GI_4-R2_26,0.815272
1,F8_HG_1-R2_26,0.844957
1,F8_HG_2-R2_26,0.844047
1,F8_HG_3-R2_26,0.836533
1,F8_STOM-R2_26,0.826775
1,MOCK1_1-R2_26,0.939061
1,MOCK1_3-R2_26,0.937816
1,MOCK2_1-R2_26,0.938667
1,MOCK2_2-R2_26,0.935759
1,MOCK_1-R2_26,0.936784
1,MOCK_2-R2_26,0.937933
1,MOCK_3-R2_26,0.938397
1,NTC3_2-R2_26,0.917014
1,R1_13-R2_26,0.741327
1,R1_22-R2_26,0.959526
1,R1_23-R2_26,0.715178
1,R1_24-R2_26,0.830731
1,R1_25_A-R2_26,0.715745
1,R1_26-R2_26,0.763188
1,R1_33-R2_26,0.849005
1,R1_34_A-R2_26,0.85811
1,R1_35_A-R2_26,0.905346
1,R1_36-R2_26,0.91867
1,R1_39-R2_26,0.900761
1,R1_6_3-R2_26,0.837537
1,R2_14-R2_26,0.427438
1,R2_17-R2_26,0.395496
1,R2_18-R2_26,0.425223
1,R2_25-R2_26,0.321641
1,BLANK2_1_A-R2_27,0.900699
1,F1_GI-R2_27,0.877394
1,F1_HG-R2_27,0.860701
1,F1_PC-R2_27,0.86484
1,F1_STOM-R2_27,0.858809
1,F2_GI-R2_27,0.872703
1,F2_HG-R2_27,0.850008
1,F2_PC-R2_27,0.895756
1,F3_GI-R2_27,0.833906
1,F3_HG-R2_27,0.876872
1,F3_PC-R2_27,0.739822
1,F3_STOM-R2_27,0.841841
1,F4_GI_1-R2_27,0.862191
1,F4_GI_2-R2_27,0.871346
1,F4_GI_3-R2_27,0.869586
1,F4_GI_4-R2_27,0.861327
1,F4_HG_1-R2_27,0.852893
1,F4_HG_2-R2_27,0.849825
1,F4_HG_3-R2_27,0.847007
1,F4_PC-R2_27,0.878397
1,F4_STOM-R2_27,0.887331
1,F5_GI_1-R2_27,0.849835
1,F5_GI_2-R2_27,0.851469
1,F5_GI_3-R2_27,0.875829
1,F5_GI_4-R2_27,0.830785
1,F5_HG_1-R2_27,0.842132
1,F5_HG_2-R2_27,0.842009
1,F5_HG_3-R2_27,0.842357
1,F5_PC-R2_27,0.887437
1,F5_STOM-R2_27,0.844114
1,F6_GI_1-R2_27,0.798797
1,F6_GI_3-R2_27,0.847098
1,F6_GI_4-R2_27,0.877683
1,F6_HG_1-R2_27,0.886611
1,F6_HG_2-R2_27,0.821411
1,F6_HG_3-R2_27,0.850564
1,F6_PC-R2_27,0.84611
1,F7_GI_2-R2_27,0.865472
1,F7_GI_3-R2_27,0.80562
1,F7_GI_4-R2_27,0.824494
1,F7_HG_1-R2_27,0.896044
1,F7_HG_2-R2_27,0.903691
1,F7_HG_3-R2_27,0.911734
1,F7_STOM-R2_27,0.874592
1,F8_GI_1-R2_27,0.868413
1,F8_GI_2-R2_27,0.869574
1,F8_GI_3-R2_27,0.863692
1,F8_GI_4-R2_27,0.842695
1,F8_HG_1-R2_27,0.860564
1,F8_HG_2-R2_27,0.858584
1,F8_HG_3-R2_27,0.853021
1,F8_STOM-R2_27,0.809398
1,MOCK1_1-R2_27,0.93844
1,MOCK1_3-R2_27,0.93716
1,MOCK2_1-R2_27,0.938032
1,MOCK2_2-R2_27,0.935023
1,MOCK_1-R2_27,0.936098
1,MOCK_2-R2_27,0.937278
1,MOCK_3-R2_27,0.937751
1,NTC3_2-R2_27,0.931977
1,R1_13-R2_27,0.783
1,R1_22-R2_27,0.935353
1,R1_23-R2_27,0.770418
1,R1_24-R2_27,0.851554
1,R1_25_A-R2_27,0.771506
1,R1_26-R2_27,0.781542
1,R1_33-R2_27,0.847481
1,R1_34_A-R2_27,0.857532
1,R1_35_A-R2_27,0.867605
1,R1_36-R2_27,0.880797
1,R1_39-R2_27,0.885469
1,R1_6_3-R2_27,0.885033
1,R2_14-R2_27,0.22902
1,R2_17-R2_27,0.293916
1,R2_18-R2_27,0.336509
1,R2_25-R2_27,0.426304
1,R2_26-R2_27,0.251051
1,BLANK2_1_A-R2_28,0.840198
1,F1_GI-R2_28,0.892028
1,F1_HG-R2_28,0.844991
1,F1_PC-R2_28,0.856602
1,F1_STOM-R2_28,0.865522
1,F2_GI-R2_28,0.875267
1,F2_HG-R2_28,0.828448
1,F2_PC-R2_28,0.832822
1,F3_GI-R2_28,0.88974
1,F3_HG-R2_28,0.819567
1,F3_PC-R2_28,0.845993
1,F3_STOM-R2_28,0.873776
1,F4_GI_1-R2_28,0.873514
1,F4_GI_2-R2_28,0.88114
1,F4_GI_3-R2_28,0.87157
1,F4_GI_4-R2_28,0.850594
1,F4_HG_1-R2_28,0.826273
1,F4_HG_2-R2_28,0.821582
1,F4_HG_3-R2_28,0.827535
1,F4_PC-R2_28,0.825667
1,F4_STOM-R2_28,0.890047
1,F5_GI_1-R2_28,0.848982
1,F5_GI_2-R2_28,0.856069
1,F5_GI_3-R2_28,0.825126
1,F5_GI_4-R2_28,0.802254
1,F5_HG_1-R2_28,0.811039
1,F5_HG_2-R2_28,0.812559
1,F5_HG_3-R2_28,0.810488
1,F5_PC-R2_28,0.822944
1,F5_STOM-R2_28,0.819175
1,F6_GI_1-R2_28,0.830861
1,F6_GI_3-R2_28,0.850805
1,F6_GI_4-R2_28,0.823117
1,F6_HG_1-R2_28,0.820754
1,F6_HG_2-R2_28,0.803798
1,F6_HG_3-R2_28,0.832427
1,F6_PC-R2_28,0.827851
1,F7_GI_2-R2_28,0.854992
1,F7_GI_3-R2_28,0.79655
1,F7_GI_4-R2_28,0.80485
1,F7_HG_1-R2_28,0.836645
1,F7_HG_2-R2_28,0.835593
1,F7_HG_3-R2_28,0.842808
1,F7_STOM-R2_28,0.885608
1,F8_GI_1-R2_28,0.871954
1,F8_GI_2-R2_28,0.8626
1,F8_GI_3-R2_28,0.85866
1,F8_GI_4-R2_28,0.821532
1,F8_HG_1-R2_28,0.833424
1,F8_HG_2-R2_28,0.832526
1,F8_HG_3-R2_28,0.819944
1,F8_STOM-R2_28,0.86215
1,MOCK1_1-R2_28,0.86364
1,MOCK1_3-R2_28,0.862504
1,MOCK2_1-R2_28,0.86313
1,MOCK2_2-R2_28,0.860233
1,MOCK_1-R2_28,0.861471
1,MOCK_2-R2_28,0.862509
1,MOCK_3-R2_28,0.863006
1,NTC3_2-R2_28,0.866652
1,R1_13-R2_28,0.882449
1,R1_22-R2_28,0.869559
1,R1_23-R2_28,0.862408
1,R1_24-R2_28,0.911407
1,R1_25_A-R2_28,0.853602
1,R1_26-R2_28,0.862985
1,R1_33-R2_28,0.804784
1,R1_34_A-R2_28,0.803178
1,R1_35_A-R2_28,0.86434
1,R1_36-R2_28,0.884366
1,R1_39-R2_28,0.842835
1,R1_6_3-R2_28,0.850501
1,R2_14-R2_28,0.191489
1,R2_17-R2_28,0.277276
1,R2_18-R2_28,0.328826
1,R2_25-R2_28,0.608096
1,R2_26-R2_28,0.436237
1,R2_27-R2_28,0.249719
1,BLANK2_1_A-R2_29,0.874582
1,F1_GI-R2_29,0.900778
1,F1_HG-R2_29,0.844325
1,F1_PC-R2_29,0.817557
1,F1_STOM-R2_29,0.873622
1,F2_GI-R2_29,0.885094
1,F2_HG-R2_29,0.827149
1,F2_PC-R2_29,0.859124
1,F3_GI-R2_29,0.947321
1,F3_HG-R2_29,0.846458
1,F3_PC-R2_29,0.845403
1,F3_STOM-R2_29,0.891345
1,F4_GI_1-R2_29,0.870333
1,F4_GI_2-R2_29,0.875935
1,F4_GI_3-R2_29,0.874424
1,F4_GI_4-R2_29,0.850308
1,F4_HG_1-R2_29,0.827984
1,F4_HG_2-R2_29,0.825364
1,F4_HG_3-R2_29,0.833247
1,F4_PC-R2_29,0.895952
1,F4_STOM-R2_29,0.906752
1,F5_GI_1-R2_29,0.850683
1,F5_GI_2-R2_29,0.843939
1,F5_GI_3-R2_29,0.862749
1,F5_GI_4-R2_29,0.800632
1,F5_HG_1-R2_29,0.795365
1,F5_HG_2-R2_29,0.797341
1,F5_HG_3-R2_29,0.791711
1,F5_PC-R2_29,0.873914
1,F5_STOM-R2_29,0.814957
1,F6_GI_1-R2_29,0.825615
1,F6_GI_3-R2_29,0.877838
1,F6_GI_4-R2_29,0.84224
1,F6_HG_1-R2_29,0.844921
1,F6_HG_2-R2_29,0.805177
1,F6_HG_3-R2_29,0.827186
1,F6_PC-R2_29,0.812011
1,F7_GI_2-R2_29,0.858193
1,F7_GI_3-R2_29,0.790278
1,F7_GI_4-R2_29,0.801694
1,F7_HG_1-R2_29,0.870616
1,F7_HG_2-R2_29,0.866915
1,F7_HG_3-R2_29,0.867576
1,F7_STOM-R2_29,0.900361
1,F8_GI_1-R2_29,0.857403
1,F8_GI_2-R2_29,0.843729
1,F8_GI_3-R2_29,0.840466
1,F8_GI_4-R2_29,0.808929
1,F8_HG_1-R2_29,0.832744
1,F8_HG_2-R2_29,0.833476
1,F8_HG_3-R2_29,0.809993
1,F8_STOM-R2_29,0.87022
1,MOCK1_1-R2_29,0.905671
1,MOCK1_3-R2_29,0.904377
1,MOCK2_1-R2_29,0.90517
1,MOCK2_2-R2_29,0.901972
1,MOCK_1-R2_29,0.903216
1,MOCK_2-R2_29,0.904431
1,MOCK_3-R2_29,0.904948
1,NTC3_2-R2_29,0.909954
1,R1_13-R2_29,0.897211
1,R1_22-R2_29,0.938923
1,R1_23-R2_29,0.907867
1,R1_24-R2_29,0.916901
1,R1_25_A-R2_29,0.890753
1,R1_26-R2_29,0.911539
1,R1_33-R2_29,0.847536
1,R1_34_A-R2_29,0.855067
1,R1_35_A-R2_29,0.879926
1,R1_36-R2_29,0.900458
1,R1_39-R2_29,0.898515
1,R1_6_3-R2_29,0.895927
1,R2_14-R2_29,0.156207
1,R2_17-R2_29,0.191366
1,R2_18-R2_29,0.27477
1,R2_25-R2_29,0.589265
1,R2_26-R2_29,0.411027
1,R2_27-R2_29,0.270557
1,R2_28-R2_29,0.184076
1,BLANK2_1_A-R2_3,0.721899
1,F1_GI-R2_3,0.52039
1,F1_HG-R2_3,0.888776
1,F1_PC-R2_3,0.78807
1,F1_STOM-R2_3,0.623787
1,F2_GI-R2_3,0.504678
1,F2_HG-R2_3,0.87384
1,F2_PC-R2_3,0.804061
1,F3_GI-R2_3,0.641622
1,F3_HG-R2_3,0.797105
1,F3_PC-R2_3,0.577376
1,F3_STOM-R2_3,0.652381
1,F4_GI_1-R2_3,0.604119
1,F4_GI_2-R2_3,0.740942
1,F4_GI_3-R2_3,0.720637
1,F4_GI_4-R2_3,0.745426
1,F4_HG_1-R2_3,0.768648
1,F4_HG_2-R2_3,0.728362
1,F4_HG_3-R2_3,0.766611
1,F4_PC-R2_3,0.549302
1,F4_STOM-R2_3,0.596739
1,F5_GI_1-R2_3,0.686745
1,F5_GI_2-R2_3,0.665134
1,F5_GI_3-R2_3,0.725342
1,F5_GI_4-R2_3,0.655072
1,F5_HG_1-R2_3,0.765252
1,F5_HG_2-R2_3,0.774307
1,F5_HG_3-R2_3,0.794452
1,F5_PC-R2_3,0.727825
1,F5_STOM-R2_3,0.626025
1,F6_GI_1-R2_3,0.818949
1,F6_GI_3-R2_3,0.832481
1,F6_GI_4-R2_3,0.815505
1,F6_HG_1-R2_3,0.869221
1,F6_HG_2-R2_3,0.817291
1,F6_HG_3-R2_3,0.852817
1,F6_PC-R2_3,0.848395
1,F7_GI_2-R2_3,0.511455
1,F7_GI_3-R2_3,0.806197
1,F7_GI_4-R2_3,0.826579
1,F7_HG_1-R2_3,0.885811
1,F7_HG_2-R2_3,0.896403
1,F7_HG_3-R2_3,0.904748
1,F7_STOM-R2_3,0.636411
1,F8_GI_1-R2_3,0.632379
1,F8_GI_2-R2_3,0.686549
1,F8_GI_3-R2_3,0.77347
1,F8_GI_4-R2_3,0.822193
1,F8_HG_1-R2_3,0.853332
1,F8_HG_2-R2_3,0.845092
1,F8_HG_3-R2_3,0.861939
1,F8_STOM-R2_3,0.715862
1,MOCK1_1-R2_3,0.633717
1,MOCK1_3-R2_3,0.610048
1,MOCK2_1-R2_3,0.626959
1,MOCK2_2-R2_3,0.574157
1,MOCK_1-R2_3,0.594229
1,MOCK_2-R2_3,0.614833
1,MOCK_3-R2_3,0.624205
1,NTC3_2-R2_3,0.840996
1,R1_13-R2_3,0.789585
1,R1_22-R2_3,0.700478
1,R1_23-R2_3,0.697959
1,R1_24-R2_3,0.884123
1,R1_25_A-R2_3,0.792803
1,R1_26-R2_3,0.682848
1,R1_33-R2_3,0.801159
1,R1_34_A-R2_3,0.89143
1,R1_35_A-R2_3,0.478062
1,R1_36-R2_3,0.530191
1,R1_39-R2_3,0.650121
1,R1_6_3-R2_3,0.771163
1,R2_14-R2_3,0.812688
1,R2_17-R2_3,0.790538
1,R2_18-R2_3,0.734981
1,R2_25-R2_3,0.874738
1,R2_26-R2_3,0.862828
1,R2_27-R2_3,0.843383
1,R2_28-R2_3,0.801904
1,R2_29-R2_3,0.800654
1,BLANK2_1_A-R2_30,0.68988
1,F1_GI-R2_30,0.775913
1,F1_HG-R2_30,0.740654
1,F1_PC-R2_30,0.715835
1,F1_STOM-R2_30,0.777305
1,F2_GI-R2_30,0.78124
1,F2_HG-R2_30,0.708375
1,F2_PC-R2_30,0.717244
1,F3_GI-R2_30,0.794389
1,F3_HG-R2_30,0.680647
1,F3_PC-R2_30,0.737891
1,F3_STOM-R2_30,0.790123
1,F4_GI_1-R2_30,0.766409
1,F4_GI_2-R2_30,0.768306
1,F4_GI_3-R2_30,0.758128
1,F4_GI_4-R2_30,0.721848
1,F4_HG_1-R2_30,0.652813
1,F4_HG_2-R2_30,0.648185
1,F4_HG_3-R2_30,0.657485
1,F4_PC-R2_30,0.69709
1,F4_STOM-R2_30,0.805853
1,F5_GI_1-R2_30,0.721306
1,F5_GI_2-R2_30,0.724612
1,F5_GI_3-R2_30,0.67774
1,F5_GI_4-R2_30,0.628318
1,F5_HG_1-R2_30,0.630393
1,F5_HG_2-R2_30,0.635461
1,F5_HG_3-R2_30,0.627179
1,F5_PC-R2_30,0.650533
1,F5_STOM-R2_30,0.666635
1,F6_GI_1-R2_30,0.697263
1,F6_GI_3-R2_30,0.760763
1,F6_GI_4-R2_30,0.694037
1,F6_HG_1-R2_30,0.723064
1,F6_HG_2-R2_30,0.672508
1,F6_HG_3-R2_30,0.722834
1,F6_PC-R2_30,0.718611
1,F7_GI_2-R2_30,0.750354
1,F7_GI_3-R2_30,0.62545
1,F7_GI_4-R2_30,0.655148
1,F7_HG_1-R2_30,0.726419
1,F7_HG_2-R2_30,0.734072
1,F7_HG_3-R2_30,0.746838
1,F7_STOM-R2_30,0.813689
1,F8_GI_1-R2_30,0.740639
1,F8_GI_2-R2_30,0.725665
1,F8_GI_3-R2_30,0.732971
1,F8_GI_4-R2_30,0.667681
1,F8_HG_1-R2_30,0.700506
1,F8_HG_2-R2_30,0.685846
1,F8_HG_3-R2_30,0.689587
1,F8_STOM-R2_30,0.723544
1,MOCK1_1-R2_30,0.750531
1,MOCK1_3-R2_30,0.749541
1,MOCK2_1-R2_30,0.74981
1,MOCK2_2-R2_30,0.746957
1,MOCK_1-R2_30,0.748565
1,MOCK_2-R2_30,0.749363
1,MOCK_3-R2_30,0.749856
1,NTC3_2-R2_30,0.79774
1,R1_13-R2_30,0.808216
1,R1_22-R2_30,0.84624
1,R1_23-R2_30,0.766839
1,R1_24-R2_30,0.874974
1,R1_25_A-R2_30,0.716877
1,R1_26-R2_30,0.750215
1,R1_33-R2_30,0.644895
1,R1_34_A-R2_30,0.719225
1,R1_35_A-R2_30,0.744552
1,R1_36-R2_30,0.804634
1,R1_39-R2_30,0.696967
1,R1_6_3-R2_30,0.698799
1,R2_14-R2_30,0.411173
1,R2_17-R2_30,0.413283
1,R2_18-R2_30,0.288096
1,R2_25-R2_30,0.575994
1,R2_26-R2_30,0.482726
1,R2_27-R2_30,0.459439
1,R2_28-R2_30,0.377506
1,R2_29-R2_30,0.363825
1,R2_3-R2_30,0.722457
1,BLANK2_1_A-R2_31,0.920957
1,F1_GI-R2_31,0.901831
1,F1_HG-R2_31,0.928458
1,F1_PC-R2_31,0.899368
1,F1_STOM-R2_31,0.885155
1,F2_GI-R2_31,0.88313
1,F2_HG-R2_31,0.913615
1,F2_PC-R2_31,0.892726
1,F3_GI-R2_31,0.90303
1,F3_HG-R2_31,0.902099
1,F3_PC-R2_31,0.885507
1,F3_STOM-R2_31,0.893304
1,F4_GI_1-R2_31,0.89072
1,F4_GI_2-R2_31,0.904007
1,F4_GI_3-R2_31,0.904854
1,F4_GI_4-R2_31,0.902394
1,F4_HG_1-R2_31,0.910998
1,F4_HG_2-R2_31,0.908652
1,F4_HG_3-R2_31,0.912178
1,F4_PC-R2_31,0.897872
1,F4_STOM-R2_31,0.903144
1,F5_GI_1-R2_31,0.891307
1,F5_GI_2-R2_31,0.891214
1,F5_GI_3-R2_31,0.902993
1,F5_GI_4-R2_31,0.899583
1,F5_HG_1-R2_31,0.914152
1,F5_HG_2-R2_31,0.914267
1,F5_HG_3-R2_31,0.914618
1,F5_PC-R2_31,0.899793
1,F5_STOM-R2_31,0.89925
1,F6_GI_1-R2_31,0.90084
1,F6_GI_3-R2_31,0.909799
1,F6_GI_4-R2_31,0.912641
1,F6_HG_1-R2_31,0.904275
1,F6_HG_2-R2_31,0.878813
1,F6_HG_3-R2_31,0.904047
1,F6_PC-R2_31,0.901162
1,F7_GI_2-R2_31,0.878202
1,F7_GI_3-R2_31,0.863697
1,F7_GI_4-R2_31,0.892456
